FeatureID,CarID,FeatureName,FeatureValue
3053,1593,Cruise Control,No
3054,1827,Power Windows,No
3055,354,Backup Camera,Yes
3056,562,Power Windows,No
3057,152,ABS,Yes
3058,1664,Backup Camera,No
3059,1163,Power Windows,Yes
3060,237,Cruise Control,Yes
3061,1761,Backup Camera,Yes
3062,600,Air Conditioning,No
3063,136,ABS,No
3064,891,Cruise Control,Yes
3065,1258,Power Windows,Yes
3066,266,Power Windows,Yes
3067,854,Air Conditioning,No
3068,735,Bluetooth,No
3069,88,Backup Camera,Yes
3070,196,Backup Camera,Yes
3071,40,Backup Camera,No
3072,295,ABS,No
3073,1434,Bluetooth,No
3074,1695,ABS,No
3075,1055,Backup Camera,No
3076,1577,Air Conditioning,No
3077,1156,Power Windows,Yes
3078,1547,Air Conditioning,Yes
3079,484,Bluetooth,Yes
3080,342,Backup Camera,No
3081,1617,Air Conditioning,Yes
3082,854,Cruise Control,Yes
3083,1910,Bluetooth,Yes
3084,1544,Backup Camera,Yes
3085,971,ABS,No
3086,1088,Power Windows,Yes
3087,1440,ABS,Yes
3088,196,Cruise Control,Yes
3089,513,Backup Camera,Yes
3090,592,Power Windows,No
3091,1927,Bluetooth,No
3092,1936,ABS,Yes
3093,556,Bluetooth,Yes
3094,827,Bluetooth,No
3095,531,ABS,Yes
3096,158,Power Windows,Yes
3097,877,Backup Camera,Yes
3098,1633,Air Conditioning,Yes
3099,300,Backup Camera,Yes
3100,1561,Power Windows,Yes
3101,40,Power Windows,Yes
3102,1027,Cruise Control,Yes
3103,194,Power Windows,No
3104,1821,Air Conditioning,Yes
3105,1676,Air Conditioning,No
3106,49,Bluetooth,Yes
3107,1493,Backup Camera,No
3108,510,Power Windows,No
3109,1347,Power Windows,Yes
3110,312,Power Windows,No
3111,839,Bluetooth,No
3112,1400,Air Conditioning,Yes
3113,64,Cruise Control,Yes
3114,875,Backup Camera,Yes
3115,412,Cruise Control,Yes
3116,1072,Power Windows,Yes
3117,1974,Cruise Control,Yes
3118,356,Cruise Control,Yes
3119,1188,Cruise Control,Yes
3120,902,Bluetooth,No
3121,8,Backup Camera,No
3122,1014,ABS,No
3123,1050,Backup Camera,Yes
3124,1766,ABS,Yes
3125,471,Backup Camera,No
3126,1128,Power Windows,No
3127,1983,Air Conditioning,Yes
3128,1812,Power Windows,Yes
3129,528,Air Conditioning,Yes
3130,1595,Power Windows,No
3131,1582,Cruise Control,No
3132,983,Air Conditioning,Yes
3133,1394,Power Windows,Yes
3134,1293,Backup Camera,No
3135,1304,Backup Camera,Yes
3136,1922,ABS,Yes
3137,230,Cruise Control,Yes
3138,1250,ABS,No
3139,1886,Cruise Control,No
3140,1863,ABS,Yes
3141,188,Bluetooth,No
3142,1421,Bluetooth,No
3143,1350,Bluetooth,No
3144,906,Air Conditioning,No
3145,430,Backup Camera,No
3146,1692,ABS,Yes
3147,1290,Cruise Control,Yes
3148,890,Air Conditioning,Yes
3149,1712,Bluetooth,Yes
3150,1022,Cruise Control,Yes
3151,129,Power Windows,No
3152,1236,Air Conditioning,Yes
3153,1184,Cruise Control,No
3154,555,Backup Camera,Yes
3155,992,Power Windows,No
3156,819,Bluetooth,No
3157,1265,Power Windows,No
3158,1447,Backup Camera,No
3159,1486,Cruise Control,No
3160,519,Bluetooth,No
3161,1524,ABS,Yes
3162,572,Cruise Control,No
3163,614,Backup Camera,Yes
3164,724,Power Windows,Yes
3165,943,Cruise Control,No
3166,475,Power Windows,Yes
3167,468,Backup Camera,No
3168,1612,Air Conditioning,Yes
3169,1972,Backup Camera,Yes
3170,226,ABS,Yes
3171,1493,ABS,No
3172,1216,Air Conditioning,Yes
3173,1994,Cruise Control,Yes
3174,1816,Power Windows,No
3175,1616,Backup Camera,No
3176,176,ABS,Yes
3177,899,Air Conditioning,Yes
3178,1702,Cruise Control,No
3179,438,Air Conditioning,Yes
3180,390,ABS,Yes
3181,1115,Bluetooth,No
3182,576,Power Windows,No
3183,1774,Power Windows,Yes
3184,231,ABS,Yes
3185,359,Backup Camera,Yes
3186,1586,Backup Camera,Yes
3187,1171,Air Conditioning,Yes
3188,67,Air Conditioning,Yes
3189,503,Bluetooth,No
3190,1404,Bluetooth,Yes
3191,726,ABS,No
3192,848,Cruise Control,No
3193,1336,Power Windows,Yes
3194,81,Backup Camera,No
3195,1963,Backup Camera,Yes
3196,604,Backup Camera,No
3197,17,Cruise Control,Yes
3198,1382,Cruise Control,Yes
3199,117,Backup Camera,Yes
3200,137,Cruise Control,No
3201,1789,ABS,Yes
3202,549,Backup Camera,No
3203,1339,ABS,Yes
3204,1183,Power Windows,No
3205,958,ABS,Yes
3206,86,Power Windows,No
3207,498,Backup Camera,No
3208,1668,Bluetooth,Yes
3209,161,Bluetooth,No
3210,364,Air Conditioning,No
3211,858,Backup Camera,No
3212,567,Power Windows,No
3213,1771,Cruise Control,No
3214,1581,ABS,No
3215,1762,ABS,No
3216,974,Bluetooth,No
3217,736,Bluetooth,Yes
3218,426,Cruise Control,Yes
3219,1292,Bluetooth,No
3220,618,Bluetooth,Yes
3221,828,Power Windows,Yes
3222,1752,ABS,Yes
3223,136,Backup Camera,Yes
3224,1595,ABS,No
3225,479,Backup Camera,Yes
3226,1775,Bluetooth,Yes
3227,1014,Power Windows,No
3228,317,Power Windows,No
3229,140,ABS,No
3230,1333,Power Windows,Yes
3231,156,Air Conditioning,No
3232,1993,ABS,Yes
3233,1834,Cruise Control,No
3234,161,Bluetooth,Yes
3235,1203,ABS,Yes
3236,1896,Air Conditioning,No
3237,739,Bluetooth,Yes
3238,728,Backup Camera,No
3239,1938,Power Windows,No
3240,720,Bluetooth,No
3241,461,Backup Camera,No
3242,1015,Backup Camera,Yes
3243,171,Power Windows,No
3244,495,ABS,No
3245,1727,ABS,No
3246,1967,Power Windows,No
3247,1583,Cruise Control,No
3248,267,ABS,Yes
3249,1899,Power Windows,Yes
3250,1850,Backup Camera,No
3251,155,Cruise Control,Yes
3252,479,Bluetooth,No
3253,1772,Bluetooth,No
3254,261,Backup Camera,Yes
3255,1924,Air Conditioning,Yes
3256,589,Bluetooth,Yes
3257,1796,Cruise Control,Yes
3258,952,Air Conditioning,No
3259,999,Backup Camera,No
3260,573,Backup Camera,No
3261,678,Power Windows,Yes
3262,1064,Cruise Control,Yes
3263,1667,Backup Camera,Yes
3264,1613,Air Conditioning,Yes
3265,588,Bluetooth,No
3266,855,Air Conditioning,Yes
3267,1682,Cruise Control,Yes
3268,1932,Cruise Control,No
3269,639,Cruise Control,Yes
3270,185,Power Windows,No
3271,386,Power Windows,No
3272,1135,Air Conditioning,Yes
3273,1778,Air Conditioning,No
3274,946,Cruise Control,No
3275,1718,ABS,No
3276,386,Bluetooth,Yes
3277,1451,Air Conditioning,Yes
3278,609,Power Windows,Yes
3279,1849,Bluetooth,Yes
3280,1303,Power Windows,No
3281,965,Power Windows,No
3282,1729,Air Conditioning,Yes
3283,855,Bluetooth,Yes
3284,1256,Cruise Control,No
3285,1331,Air Conditioning,No
3286,71,Backup Camera,No
3287,907,ABS,Yes
3288,900,Power Windows,Yes
3289,1771,Cruise Control,Yes
3290,1762,Air Conditioning,Yes
3291,862,Bluetooth,Yes
3292,1613,ABS,No
3293,278,Bluetooth,No
3294,1721,ABS,No
3295,1513,Air Conditioning,No
3296,670,Bluetooth,No
3297,913,Air Conditioning,Yes
3298,1858,Air Conditioning,No
3299,972,Bluetooth,No
3300,521,Air Conditioning,Yes
3301,1220,Bluetooth,No
3302,392,Backup Camera,No
3303,1354,Air Conditioning,No
3304,190,ABS,No
3305,264,Bluetooth,No
3306,109,ABS,No
3307,1621,ABS,No
3308,1661,Cruise Control,No
3309,1384,Air Conditioning,Yes
3310,1913,Power Windows,Yes
3311,872,Air Conditioning,Yes
3312,572,Cruise Control,No
3313,1180,Bluetooth,Yes
3314,483,Backup Camera,Yes
3315,855,Cruise Control,Yes
3316,430,Cruise Control,No
3317,1843,ABS,No
3318,419,Backup Camera,No
3319,1335,Bluetooth,Yes
3320,1380,Backup Camera,Yes
3321,466,Power Windows,No
3322,961,Bluetooth,No
3323,781,Air Conditioning,Yes
3324,1243,Air Conditioning,Yes
3325,1412,Bluetooth,Yes
3326,1866,Cruise Control,No
3327,1180,ABS,No
3328,1407,Backup Camera,No
3329,1469,Bluetooth,Yes
3330,527,ABS,Yes
3331,8,Bluetooth,No
3332,92,Bluetooth,Yes
3333,386,Backup Camera,Yes
3334,442,Cruise Control,Yes
3335,1969,Power Windows,No
3336,209,Air Conditioning,Yes
3337,548,ABS,Yes
3338,1174,ABS,No
3339,1841,Air Conditioning,No
3340,280,Cruise Control,Yes
3341,1344,ABS,No
3342,553,Air Conditioning,Yes
3343,1064,Backup Camera,Yes
3344,538,Cruise Control,No
3345,274,ABS,No
3346,1894,Cruise Control,No
3347,1170,Cruise Control,No
3348,366,ABS,Yes
3349,1230,Power Windows,No
3350,664,Cruise Control,Yes
3351,1412,Cruise Control,Yes
3352,675,Air Conditioning,No
3353,344,ABS,No
3354,756,Power Windows,Yes
3355,1004,Cruise Control,No
3356,1294,Power Windows,Yes
3357,1728,Bluetooth,Yes
3358,1250,ABS,Yes
3359,1740,Backup Camera,Yes
3360,573,ABS,Yes
3361,1191,Power Windows,Yes
3362,1249,Power Windows,Yes
3363,759,Bluetooth,No
3364,590,Air Conditioning,Yes
3365,1311,Air Conditioning,Yes
3366,600,ABS,Yes
3367,1854,Bluetooth,Yes
3368,1109,Cruise Control,Yes
3369,1443,Air Conditioning,No
3370,1372,Backup Camera,Yes
3371,1088,Bluetooth,No
3372,1483,ABS,Yes
3373,255,Cruise Control,Yes
3374,1830,Air Conditioning,No
3375,687,Cruise Control,No
3376,1208,Cruise Control,No
3377,102,Bluetooth,No
3378,1709,ABS,No
3379,1275,Power Windows,No
3380,338,Backup Camera,No
3381,1903,Air Conditioning,No
3382,1700,ABS,No
3383,573,Power Windows,Yes
3384,1102,Backup Camera,Yes
3385,1065,Cruise Control,Yes
3386,28,Backup Camera,No
3387,1257,Power Windows,Yes
3388,1585,ABS,No
3389,569,Air Conditioning,No
3390,811,Air Conditioning,No
3391,45,Air Conditioning,No
3392,1270,Power Windows,Yes
3393,299,ABS,No
3394,1915,Backup Camera,No
3395,97,Backup Camera,Yes
3396,1829,Air Conditioning,Yes
3397,255,Power Windows,Yes
3398,1601,Cruise Control,No
3399,489,Air Conditioning,Yes
3400,625,Backup Camera,Yes
3401,1381,Bluetooth,Yes
3402,255,Air Conditioning,No
3403,1977,Air Conditioning,Yes
3404,1287,Cruise Control,Yes
3405,1907,Air Conditioning,Yes
3406,499,Bluetooth,Yes
3407,1484,Power Windows,Yes
3408,398,Cruise Control,Yes
3409,323,Air Conditioning,No
3410,1926,ABS,Yes
3411,579,Cruise Control,Yes
3412,816,Bluetooth,Yes
3413,1263,Backup Camera,Yes
3414,1209,Backup Camera,No
3415,626,ABS,Yes
3416,1139,Cruise Control,Yes
3417,826,Air Conditioning,Yes
3418,1752,ABS,No
3419,1990,Backup Camera,No
3420,360,Cruise Control,No
3421,1830,Cruise Control,No
3422,1679,Backup Camera,Yes
3423,709,Air Conditioning,No
3424,288,Backup Camera,Yes
3425,707,Cruise Control,No
3426,1249,Power Windows,No
3427,293,Power Windows,Yes
3428,623,ABS,Yes
3429,1012,Air Conditioning,No
3430,1008,Air Conditioning,Yes
3431,246,ABS,No
3432,1265,Backup Camera,No
3433,1899,ABS,Yes
3434,248,Backup Camera,No
3435,393,Backup Camera,Yes
3436,829,Bluetooth,Yes
3437,1355,Cruise Control,No
3438,1474,Bluetooth,Yes
3439,355,Air Conditioning,Yes
3440,305,ABS,Yes
3441,1639,Cruise Control,Yes
3442,171,Backup Camera,No
3443,1077,Backup Camera,No
3444,487,Power Windows,No
3445,1613,Bluetooth,No
3446,961,Power Windows,Yes
3447,1251,Backup Camera,Yes
3448,1227,Air Conditioning,No
3449,458,ABS,No
3450,512,Bluetooth,No
3451,1436,Backup Camera,Yes
3452,1809,Backup Camera,Yes
3453,1123,ABS,Yes
3454,519,ABS,No
3455,1110,Cruise Control,Yes
3456,1165,Bluetooth,No
3457,1975,Backup Camera,No
3458,264,Air Conditioning,Yes
3459,689,ABS,Yes
3460,1609,Power Windows,Yes
3461,1150,Air Conditioning,Yes
3462,522,Cruise Control,No
3463,183,Cruise Control,No
3464,678,ABS,Yes
3465,1605,Backup Camera,No
3466,962,Cruise Control,Yes
3467,1273,Backup Camera,Yes
3468,59,Backup Camera,No
3469,311,Bluetooth,No
3470,844,Backup Camera,No
3471,1939,Backup Camera,Yes
3472,1531,ABS,No
3473,897,Air Conditioning,Yes
3474,760,Air Conditioning,No
3475,1538,ABS,Yes
3476,1349,Air Conditioning,Yes
3477,810,Power Windows,No
3478,1612,Air Conditioning,No
3479,1269,Bluetooth,No
3480,1413,Backup Camera,Yes
3481,96,ABS,No
3482,1272,Bluetooth,Yes
3483,733,Backup Camera,Yes
3484,1313,Backup Camera,Yes
3485,360,Backup Camera,No
3486,638,ABS,Yes
3487,879,Power Windows,Yes
3488,1789,Backup Camera,Yes
3489,1018,Bluetooth,Yes
3490,328,Air Conditioning,Yes
3491,1835,Backup Camera,Yes
3492,578,Bluetooth,Yes
3493,1128,Backup Camera,No
3494,1808,Backup Camera,No
3495,1893,Cruise Control,No
3496,1664,Power Windows,No
3497,546,Cruise Control,No
3498,1928,Air Conditioning,No
3499,744,Bluetooth,Yes
3500,942,Cruise Control,No
3501,1052,Cruise Control,Yes
3502,313,Bluetooth,Yes
3503,691,Backup Camera,Yes
3504,1506,ABS,Yes
3505,514,Bluetooth,Yes
3506,193,Air Conditioning,No
3507,1870,Bluetooth,Yes
3508,402,Air Conditioning,Yes
3509,787,Power Windows,No
3510,1579,Backup Camera,No
3511,293,Bluetooth,No
3512,837,Air Conditioning,No
3513,1074,Bluetooth,No
3514,729,Bluetooth,Yes
3515,1304,Air Conditioning,No
3516,405,Backup Camera,Yes
3517,415,Backup Camera,No
3518,957,Bluetooth,Yes
3519,1102,Cruise Control,No
3520,1640,Air Conditioning,No
3521,631,Backup Camera,No
3522,1847,Bluetooth,No
3523,1040,ABS,Yes
3524,369,Backup Camera,Yes
3525,1078,Bluetooth,No
3526,20,Power Windows,No
3527,1662,Backup Camera,Yes
3528,898,ABS,No
3529,1689,Backup Camera,Yes
3530,1995,Power Windows,No
3531,1260,ABS,Yes
3532,630,ABS,No
3533,1551,Bluetooth,No
3534,762,Air Conditioning,No
3535,286,Backup Camera,Yes
3536,1273,Backup Camera,No
3537,1941,ABS,Yes
3538,1484,Cruise Control,No
3539,1255,Bluetooth,No
3540,472,Bluetooth,No
3541,1958,Air Conditioning,Yes
3542,622,ABS,Yes
3543,441,Power Windows,No
3544,1335,Backup Camera,Yes
3545,193,Bluetooth,No
3546,475,Cruise Control,No
3547,1611,ABS,No
3548,694,Backup Camera,Yes
3549,1556,Cruise Control,Yes
3550,1748,Power Windows,Yes
3551,221,ABS,Yes
3552,1958,Backup Camera,No
3553,1620,Backup Camera,No
3554,1786,Air Conditioning,No
3555,1189,Backup Camera,Yes
3556,619,Cruise Control,No
3557,1675,ABS,Yes
3558,348,Air Conditioning,Yes
3559,1023,Power Windows,Yes
3560,823,ABS,Yes
3561,1861,Bluetooth,Yes
3562,260,Air Conditioning,No
3563,1588,Bluetooth,Yes
3564,155,Cruise Control,Yes
3565,1645,Air Conditioning,Yes
3566,1985,Cruise Control,Yes
3567,249,Backup Camera,Yes
3568,1844,ABS,Yes
3569,907,ABS,No
3570,503,Power Windows,No
3571,195,Cruise Control,Yes
3572,344,Cruise Control,Yes
3573,1067,Backup Camera,Yes
3574,40,Cruise Control,No
3575,1678,Power Windows,Yes
3576,1490,Bluetooth,No
3577,1251,Cruise Control,No
3578,588,ABS,Yes
3579,149,Air Conditioning,No
3580,1158,Bluetooth,Yes
3581,1945,Power Windows,No
3582,218,Bluetooth,No
3583,191,Power Windows,Yes
3584,996,Air Conditioning,Yes
3585,1504,Air Conditioning,Yes
3586,1681,Bluetooth,Yes
3587,1699,Cruise Control,Yes
3588,1953,Air Conditioning,No
3589,344,ABS,Yes
3590,737,Cruise Control,No
3591,621,Air Conditioning,Yes
3592,409,ABS,Yes
3593,294,Cruise Control,No
3594,262,Air Conditioning,No
3595,1613,Power Windows,Yes
3596,631,Air Conditioning,No
3597,483,ABS,Yes
3598,439,Power Windows,Yes
3599,1976,Cruise Control,No
3600,253,Backup Camera,No
3601,340,Cruise Control,No
3602,263,Air Conditioning,Yes
3603,7,Power Windows,Yes
3604,1423,Bluetooth,Yes
3605,592,Backup Camera,Yes
3606,1136,Cruise Control,No
3607,1292,Cruise Control,Yes
3608,628,Cruise Control,No
3609,1849,Power Windows,Yes
3610,1491,Cruise Control,No
3611,377,Cruise Control,No
3612,51,Bluetooth,No
3613,297,Air Conditioning,Yes
3614,1400,ABS,No
3615,1816,Cruise Control,Yes
3616,1780,Bluetooth,Yes
3617,225,Power Windows,No
3618,485,Power Windows,No
3619,473,Backup Camera,Yes
3620,1056,Power Windows,No
3621,722,Bluetooth,No
3622,610,Air Conditioning,Yes
3623,1417,Backup Camera,Yes
3624,1376,Power Windows,Yes
3625,698,Cruise Control,Yes
3626,1108,ABS,No
3627,1662,Backup Camera,No
3628,1599,Power Windows,No
3629,1851,Backup Camera,Yes
3630,999,Air Conditioning,Yes
3631,1210,Bluetooth,No
3632,616,Cruise Control,Yes
3633,1112,Bluetooth,Yes
3634,1062,Bluetooth,Yes
3635,136,Cruise Control,Yes
3636,21,Power Windows,Yes
3637,425,Power Windows,No
3638,1008,Bluetooth,No
3639,1936,ABS,Yes
3640,755,ABS,No
3641,273,ABS,Yes
3642,1148,Power Windows,No
3643,991,Bluetooth,No
3644,1710,ABS,Yes
3645,1426,ABS,Yes
3646,1618,Cruise Control,No
3647,881,ABS,No
3648,535,Air Conditioning,No
3649,379,Power Windows,No
3650,1934,Backup Camera,Yes
3651,383,Backup Camera,No
3652,98,Air Conditioning,Yes
3653,1130,Cruise Control,No
3654,295,ABS,No
3655,1438,Bluetooth,No
3656,1542,Air Conditioning,Yes
3657,140,ABS,No
3658,1954,Backup Camera,No
3659,1095,Bluetooth,Yes
3660,1923,Backup Camera,Yes
3661,70,Cruise Control,Yes
3662,438,Air Conditioning,Yes
3663,1348,Power Windows,No
3664,1872,Air Conditioning,Yes
3665,1541,Backup Camera,Yes
3666,663,Air Conditioning,No
3667,634,Backup Camera,No
3668,1654,Power Windows,No
3669,1179,Air Conditioning,Yes
3670,430,Bluetooth,No
3671,360,Air Conditioning,No
3672,1542,Cruise Control,No
3673,386,Cruise Control,Yes
3674,994,Air Conditioning,Yes
3675,462,Cruise Control,No
3676,557,ABS,No
3677,815,ABS,No
3678,1304,ABS,No
3679,1418,Air Conditioning,Yes
3680,225,Backup Camera,No
3681,1676,Air Conditioning,No
3682,1432,Power Windows,No
3683,1153,Bluetooth,Yes
3684,749,ABS,Yes
3685,1074,ABS,Yes
3686,1901,Air Conditioning,Yes
3687,806,ABS,No
3688,1610,Backup Camera,Yes
3689,767,ABS,Yes
3690,296,Power Windows,Yes
3691,57,Power Windows,No
3692,1259,Backup Camera,Yes
3693,1332,Air Conditioning,Yes
3694,352,Bluetooth,Yes
3695,1494,ABS,Yes
3696,1402,Cruise Control,Yes
3697,1818,Cruise Control,Yes
3698,1944,Air Conditioning,No
3699,405,Cruise Control,Yes
3700,292,Backup Camera,Yes
3701,1087,Power Windows,No
3702,261,Power Windows,Yes
3703,262,Power Windows,Yes
3704,1139,Bluetooth,No
3705,1774,Backup Camera,No
3706,651,Bluetooth,Yes
3707,257,Power Windows,Yes
3708,1357,Power Windows,No
3709,416,ABS,No
3710,581,Air Conditioning,Yes
3711,1835,ABS,Yes
3712,1411,Power Windows,Yes
3713,118,Backup Camera,Yes
3714,338,Bluetooth,No
3715,689,Cruise Control,No
3716,670,Bluetooth,Yes
3717,959,Bluetooth,Yes
3718,90,ABS,Yes
3719,559,Bluetooth,No
3720,1995,Bluetooth,No
3721,1453,ABS,No
3722,1782,Bluetooth,Yes
3723,800,Bluetooth,No
3724,837,Air Conditioning,No
3725,923,Air Conditioning,No
3726,1069,Power Windows,No
3727,1644,Air Conditioning,Yes
3728,878,Air Conditioning,No
3729,1526,Bluetooth,Yes
3730,1399,Air Conditioning,No
3731,789,Air Conditioning,Yes
3732,627,Air Conditioning,No
3733,1871,Cruise Control,Yes
3734,852,Power Windows,Yes
3735,1238,Cruise Control,Yes
3736,1831,Power Windows,Yes
3737,19,ABS,Yes
3738,415,Bluetooth,No
3739,1197,Bluetooth,Yes
3740,865,Cruise Control,Yes
3741,1689,Bluetooth,Yes
3742,471,ABS,Yes
3743,134,Bluetooth,Yes
3744,1043,Bluetooth,No
3745,1264,Backup Camera,No
3746,1792,Cruise Control,Yes
3747,1740,ABS,Yes
3748,1293,Bluetooth,Yes
3749,173,Backup Camera,Yes
3750,1447,Power Windows,Yes
3751,117,Bluetooth,Yes
3752,72,Backup Camera,No
3753,1371,Bluetooth,Yes
3754,776,Power Windows,No
3755,1384,Power Windows,Yes
3756,488,Backup Camera,Yes
3757,280,Cruise Control,No
3758,724,ABS,No
3759,584,ABS,Yes
3760,492,Bluetooth,No
3761,605,Bluetooth,Yes
3762,4,Power Windows,No
3763,1751,Bluetooth,Yes
3764,891,ABS,Yes
3765,794,ABS,Yes
3766,1373,Power Windows,No
3767,789,Cruise Control,Yes
3768,555,Backup Camera,Yes
3769,1907,Cruise Control,Yes
3770,1230,Bluetooth,Yes
3771,838,ABS,No
3772,1751,Cruise Control,No
3773,1826,ABS,Yes
3774,863,ABS,No
3775,1416,Bluetooth,No
3776,1464,Cruise Control,No
3777,938,Power Windows,No
3778,775,Cruise Control,No
3779,1528,ABS,Yes
3780,139,Backup Camera,No
3781,1029,ABS,Yes
3782,1138,Power Windows,No
3783,903,Cruise Control,Yes
3784,1534,ABS,Yes
3785,353,Power Windows,No
3786,1274,Cruise Control,Yes
3787,390,Power Windows,Yes
3788,972,Backup Camera,Yes
3789,1293,Bluetooth,Yes
3790,1608,ABS,No
3791,551,Air Conditioning,No
3792,1465,Bluetooth,No
3793,1769,Air Conditioning,No
3794,1434,Bluetooth,No
3795,1401,Power Windows,Yes
3796,246,Cruise Control,Yes
3797,879,Power Windows,No
3798,17,Cruise Control,Yes
3799,1453,Air Conditioning,No
3800,245,ABS,Yes
3801,1026,Backup Camera,No
3802,1504,Power Windows,Yes
3803,913,Bluetooth,Yes
3804,933,Backup Camera,Yes
3805,928,ABS,No
3806,766,ABS,No
3807,1157,Cruise Control,Yes
3808,301,ABS,Yes
3809,613,Backup Camera,No
3810,1085,Bluetooth,No
3811,555,Bluetooth,No
3812,794,Air Conditioning,Yes
3813,1674,Power Windows,Yes
3814,972,Backup Camera,Yes
3815,37,Bluetooth,No
3816,788,Cruise Control,Yes
3817,906,Power Windows,No
3818,1038,ABS,No
3819,1077,Cruise Control,Yes
3820,440,Power Windows,No
3821,1793,Power Windows,No
3822,48,ABS,Yes
3823,873,Power Windows,Yes
3824,78,Backup Camera,Yes
3825,1747,Power Windows,No
3826,1683,Backup Camera,Yes
3827,1005,Backup Camera,Yes
3828,1021,Backup Camera,No
3829,1306,Cruise Control,Yes
3830,1929,Air Conditioning,Yes
3831,1992,Cruise Control,No
3832,1443,Power Windows,No
3833,766,ABS,No
3834,1211,Power Windows,Yes
3835,1864,Power Windows,No
3836,46,ABS,No
3837,1011,Backup Camera,Yes
3838,482,Power Windows,Yes
3839,1034,Bluetooth,No
3840,1682,Air Conditioning,No
3841,207,ABS,Yes
3842,1925,Cruise Control,Yes
3843,1932,Backup Camera,Yes
3844,1590,ABS,No
3845,1712,Cruise Control,Yes
3846,1228,Bluetooth,No
3847,1854,Backup Camera,Yes
3848,1468,Cruise Control,Yes
3849,739,Cruise Control,No
3850,1864,Cruise Control,Yes
3851,1117,ABS,No
3852,1125,Air Conditioning,No
3853,1707,Air Conditioning,No
3854,495,ABS,Yes
3855,1435,Power Windows,Yes
3856,1668,Cruise Control,No
3857,252,ABS,No
3858,1421,ABS,Yes
3859,865,Backup Camera,Yes
3860,746,Backup Camera,Yes
3861,159,Air Conditioning,No
3862,1738,Bluetooth,Yes
3863,1928,Air Conditioning,No
3864,745,Cruise Control,No
3865,1298,Cruise Control,No
3866,698,Cruise Control,No
3867,1791,Air Conditioning,Yes
3868,895,Cruise Control,No
3869,1998,ABS,Yes
3870,826,ABS,Yes
3871,940,Air Conditioning,Yes
3872,1643,Bluetooth,No
3873,516,Bluetooth,Yes
3874,34,Bluetooth,Yes
3875,225,Power Windows,Yes
3876,1125,Power Windows,Yes
3877,867,Backup Camera,Yes
3878,1422,Bluetooth,Yes
3879,1187,Power Windows,Yes
3880,1039,Backup Camera,No
3881,1802,ABS,Yes
3882,1581,Air Conditioning,Yes
3883,1700,Bluetooth,No
3884,1693,Air Conditioning,Yes
3885,205,ABS,Yes
3886,1,Backup Camera,Yes
3887,679,Air Conditioning,Yes
3888,1256,Bluetooth,No
3889,731,ABS,No
3890,545,Cruise Control,Yes
3891,291,ABS,No
3892,1814,Air Conditioning,No
3893,1167,Backup Camera,Yes
3894,1234,Power Windows,No
3895,1872,ABS,No
3896,680,ABS,No
3897,1753,Air Conditioning,No
3898,238,Cruise Control,No
3899,1879,Air Conditioning,No
3900,338,Air Conditioning,Yes
3901,961,Power Windows,Yes
3902,600,Cruise Control,No
3903,697,Backup Camera,Yes
3904,708,Air Conditioning,No
