CarID,Make,Model,Year,Mileage,VIN,EngineType,TransmissionType,FuelType
1345,scion,frontier crew cab,2001,118025,W8E52CZR6CT9SDXV3,2-Cylinder,Automatic,Electric
1346,chevrolet,mulsanne,2011,165378,JEPYHUMH13UDC7ZSA,3-Cylinder,CVT,Gasoline
1347,mercedes-benz,g,1996,24829,U04G8MMF961D9LWKJ,3-Cylinder,CVT,Gasoline
1348,ford,gallardo,1993,104817,ASR9C7RM7709NCKPA,2-Cylinder,Manual,Electric
1349,dodge,sprinter 2500 passenger,2010,193330,F96TEAJS06W7FANL6,4-Cylinder,Manual,Electric
1350,mitsubishi,express 3500 passenger,2008,22707,DXE4M06771EAZM59D,10-Cylinder+,Automatic,Hybrid
1351,volkswagen,ghibli,1999,6007,JXS2D7UY0ECGUA4HY,8-Cylinder,Automatic,Electric
1352,gmc,tc,2009,114022,BVT213C68MGKRHLNM,5-Cylinder,Manual,Hybrid
1353,gmc,prius c,1995,46239,NX7XWF161PXULSM63,10-Cylinder+,Manual,Gasoline
1354,ram,diamante,2012,78831,G9CHMN961Z2KZDP4R,8-Cylinder,CVT,Gasoline
1355,pontiac,town car,2018,14328,R9V00F98XFDKZ362X,10-Cylinder+,Manual,Gasoline
1356,bmw,sierra 2500 hd crew cab,1992,175273,B3VP45RB6DZXXLT7T,5-Cylinder,CVT,Gasoline
1357,hyundai,taurus,1999,190019,LLLTBJK17YKLAM2B4,2-Cylinder,Automatic,Electric
1358,hummer,explorer,1995,86772,94V2W49T9F9RULWYB,4-Cylinder,Automatic,Gasoline
1359,nissan,soul,2017,168614,CSBFC9MM7TTR9T299,8-Cylinder,CVT,Diesel
1360,dodge,cavalier,2016,192131,8F8GE30T66U7MRNH8,6-Cylinder,CVT,Hybrid
1361,cadillac,optima,2013,88593,GHZ03VWV51NUSNE23,8-Cylinder,Automatic,Electric
1362,suzuki,soul,1994,65832,9RKF4ZAT7C6ZLUUNV,4-Cylinder,Manual,Gasoline
1363,nissan,titan king cab,2009,133074,6Y7N5HCX1SC6NB83Z,8-Cylinder,CVT,Gasoline
1364,ram,1500 extended cab,2018,172042,P4KB1V5743D3T3BN2,2-Cylinder,CVT,Electric
1365,chrysler,sprinter 3500 cargo,1992,186311,3A2XPLN11LWLL94C6,8-Cylinder,Automatic,Hybrid
1366,chrysler,f350 super duty super cab,2017,195867,5FUMDGWC5AUZC5A40,4-Cylinder,CVT,Diesel
1367,ferrari,cavalier,2014,100107,50GXMHPV2NLT77PGH,10-Cylinder+,Automatic,Electric
1368,volvo,accent,1993,8906,31TP5A4J76L70B47H,6-Cylinder,Manual,Electric
1369,dodge,sonoma crew cab,2008,74105,4SDEY65D4CNFU8X0K,10-Cylinder+,Manual,Hybrid
1370,volvo,mercedes-amg e-class,1993,116260,61TJ79W8198A39HJE,6-Cylinder,Manual,Hybrid
1371,mitsubishi,sx4,2012,146873,PRH5005Y1HRLW6U62,2-Cylinder,CVT,Electric
1372,chevrolet,quattroporte,2000,193397,DEEYX6WG9TRTE0HFC,4-Cylinder,Manual,Electric
1373,ford,yukon,2015,145182,FADD51HD72HGTBX87,2-Cylinder,Automatic,Diesel
1374,ford,2500 mega cab,2012,74382,G8K3D6C307LW9FGZR,6-Cylinder,Automatic,Electric
1375,ford,c70,2009,14459,YMSVYXDG7DVZHTHCE,5-Cylinder,Automatic,Diesel
1376,mercedes-benz,thunderbird,2008,100684,12LZH6L777B8NPNDB,6-Cylinder,Manual,Diesel
1377,kia,rav4,2012,163736,E95GCS145K1RZXK4U,2-Cylinder,Manual,Gasoline
1378,ford,tl,2000,77168,ZWB9R9HD5HPF42YML,4-Cylinder,CVT,Diesel
1379,gmc,m2,2001,114383,JRY6FNYB8T0DEGJGJ,4-Cylinder,Manual,Electric
1380,bmw,pathfinder,2013,177204,PSL652ZS0ACMUG7W2,6-Cylinder,CVT,Electric
1381,gmc,sierra 2500 hd crew cab,2001,60429,UH7VAU7241C0DJLN9,10-Cylinder+,Manual,Diesel
1382,toyota,suburban 2500,1997,92837,XTL4TX031S551PXY0,10-Cylinder+,CVT,Electric
1383,pontiac,range rover,2017,85871,WR18Z8HJ4F9MS6FD1,3-Cylinder,CVT,Gasoline
1385,saturn,430 scuderia,2006,51191,9KJUKGJR9809F5SZ9,10-Cylinder+,Manual,Electric
1386,chevrolet,f350 super duty crew cab,1992,153616,CHRUE8HW266CFNVLN,6-Cylinder,CVT,Diesel
1387,acura,c-hr,1997,64733,E3Y22KEW1PRS1HLJC,8-Cylinder,Manual,Gasoline
1388,toyota,savana 3500 passenger,2014,48278,ZDLNSXMXXN2ARKSM2,8-Cylinder,Automatic,Hybrid
1389,toyota,colorado regular cab,2018,20547,CF63UNL17N11EG2K6,6-Cylinder,Automatic,Hybrid
1390,chevrolet,vitara,2003,110821,GURMWZ5G7Z5WW5BKD,10-Cylinder+,Manual,Electric
1391,lexus,cruze,2008,186145,EY8Z3VK97WL4ALDPT,2-Cylinder,Automatic,Diesel
1392,lincoln,malibu,1992,53487,MLTZ7AAY9DMZ04EUB,2-Cylinder,Manual,Diesel
1393,chevrolet,8 series,2003,29584,2ULLY7AG222JGWX4N,8-Cylinder,Automatic,Diesel
1394,kia,2500 crew cab,1999,95355,81X4YSWZ7TN5PGNYL,10-Cylinder+,Manual,Diesel
1395,porsche,custom cruiser,2018,26510,VY9SY9EA0H1V35DKV,10-Cylinder+,Manual,Gasoline
1396,audi,trooper,2012,81333,SMUC7JCB0ZXZKXXWZ,2-Cylinder,Manual,Electric
1397,pontiac,durango,2020,17843,HMNKSVLT4J53Z23D9,5-Cylinder,CVT,Gasoline
1398,audi,juke,1997,53581,W96DEC9253MD2X7B5,4-Cylinder,Manual,Electric
1399,chevrolet,suburban 1500,2002,136109,NCKK07UK6YY3NDAWM,8-Cylinder,Manual,Gasoline
1400,chevrolet,promaster 1500 cargo,2014,1144,J9R6TTKD86S46UBVR,10-Cylinder+,Automatic,Diesel
1401,ford,express 1500 cargo,2017,108213,TTNH8PCE68799K3R8,8-Cylinder,Automatic,Electric
1402,chevrolet,cls-class,2017,148483,WGGUG0CF757PW54M5,2-Cylinder,CVT,Gasoline
1403,chevrolet,lumina,2012,186956,LU69439427FFJ2C5M,4-Cylinder,Manual,Electric
1404,dodge,suburban 2500,2018,41323,8WCGEUF061GEWVD31,10-Cylinder+,Automatic,Hybrid
1405,bentley,solstice,1994,77180,JG4JG03J52JZVT8TD,4-Cylinder,Automatic,Hybrid
1406,audi,mustang,1997,18032,5APBS7KX8E2F1SW3T,10-Cylinder+,Automatic,Hybrid
1407,chevrolet,reno,1999,179331,BC98GXPP9JA99F0LW,2-Cylinder,CVT,Diesel
1408,dodge,canyon crew cab,1998,162351,MTC1NDVT41HV2G9VJ,8-Cylinder,Manual,Electric
1409,chevrolet,elise,2011,197269,Z7RGSNWP7PXN9NPL8,6-Cylinder,Manual,Diesel
1410,buick,hombre spacecab,2005,115991,090WKEXN2CCE9N1P3,6-Cylinder,Automatic,Hybrid
1411,cadillac,maxima,2004,16872,J1ALWZA92SWCTK3GH,6-Cylinder,CVT,Diesel
1412,ford,lemans,2011,153862,VP80NCVW7CGJJZ3E5,10-Cylinder+,CVT,Diesel
1413,mini,sonoma regular cab,2008,171926,7NTFM6BZX940U642Y,5-Cylinder,Automatic,Diesel
1414,kia,cx-5,2020,146440,8PCNYY943K4GFB115,3-Cylinder,CVT,Hybrid
1415,toyota,colt,1999,145573,FZNCZEGJ0FM4RCFFC,3-Cylinder,Automatic,Gasoline
1416,pontiac,dakota extended cab,2013,1360,BE4USNYS9A87X2AGD,3-Cylinder,CVT,Diesel
1417,volvo,rx-8,2007,114614,T67ZWB7B63EG7G53Z,8-Cylinder,CVT,Gasoline
1418,ford,altima,2018,65184,0Z8MKB612VDTBYNB0,6-Cylinder,Manual,Electric
1419,ford,tundra regular cab,2018,98413,1EXXX49TX58KR4E4A,4-Cylinder,Automatic,Hybrid
1420,volvo,express 3500 passenger,2016,70097,3JATDB8L0BLVYN4UN,3-Cylinder,CVT,Gasoline
1421,chevrolet,sierra 2500 hd extended cab,1998,158821,1MK12CZ679GLPZXUX,5-Cylinder,CVT,Diesel
1422,ford,q3,2019,65920,WSSVFLXX5XF68LCP1,10-Cylinder+,Automatic,Diesel
1423,chevrolet,camaro,2014,56895,6HS6FZ222RZJHXVAV,5-Cylinder,CVT,Diesel
1424,infiniti,mkz,1994,172530,3KBEVZV11W6DKXC59,2-Cylinder,CVT,Hybrid
1425,chevrolet,3500 regular cab,2000,128073,WRA7WF7A1J76RB8FA,5-Cylinder,CVT,Diesel
1426,mercedes-benz,savana 3500 cargo,2017,16178,UYP26XV44WRTW7Z5C,2-Cylinder,Manual,Diesel
1427,ford,570s,2010,105272,318VXDWV40K67CJ9B,8-Cylinder,Automatic,Gasoline
1428,mazda,maxima,1997,68485,K2PEZMWV8CB5TM1BY,2-Cylinder,CVT,Gasoline
1429,fiat,aerostar cargo,2014,20979,DDEWTPKH6Y81ZWTN5,5-Cylinder,Automatic,Electric
1430,land rover,x5,1995,172020,R831HLU4X83KNSCUG,6-Cylinder,Automatic,Electric
1431,nissan,jetta iii,2011,147098,L4JZT9UA7TJWM641H,10-Cylinder+,Automatic,Hybrid
1432,nissan,300,1995,64997,FJ0KH3Y79EXD081AS,2-Cylinder,Automatic,Diesel
1433,mitsubishi,eos,2005,17659,G19K6ZG313PZTT4C2,3-Cylinder,CVT,Gasoline
1434,ford,gx,2002,110988,TK92XP6GXAVLR8H70,4-Cylinder,Manual,Hybrid
1435,ford,grand caravan passenger,1995,40113,LCC33RVT060MXWCX4,4-Cylinder,Automatic,Electric
1436,mini,ls,2002,31589,0557806L07URUXBM9,5-Cylinder,Manual,Diesel
1437,aston martin,savana 2500 passenger,2002,146531,P60WS5TP6302884TE,6-Cylinder,Manual,Electric
1438,mercedes-benz,celica,2008,172844,X5036V9Z3AK8ZC7VD,3-Cylinder,Manual,Hybrid
1439,dodge,eos,2010,197240,6FEELG5804LD7BS4W,10-Cylinder+,Automatic,Gasoline
1440,bmw,gls,2019,5710,4DPHPKFB749MGHDS5,8-Cylinder,Manual,Electric
1441,chrysler,tiburon,2016,165241,UL7UWRNX1K53NPT0L,6-Cylinder,Manual,Diesel
1442,toyota,spectra,2009,122328,N4SLJWA9007S89GGU,6-Cylinder,Automatic,Diesel
1443,mercedes-benz,renegade,2001,61298,HTBR6U3W8888XC960,3-Cylinder,CVT,Gasoline
1444,mercedes-benz,v50,2016,35388,5ECWB1GD1YPLR4HVY,3-Cylinder,Automatic,Electric
1445,mercury,a6,2004,94846,4207RXHG5ALWP7WPA,6-Cylinder,Automatic,Hybrid
1446,saturn,f150 regular cab,2018,16427,WFRKE3UTXYUB3LEYF,8-Cylinder,Automatic,Diesel
1447,hyundai,rav4,2004,73351,SX431GT446MTG44P4,3-Cylinder,CVT,Hybrid
1448,land rover,camry,1997,87937,ZYNLADAL1RU8P3D1U,3-Cylinder,Manual,Hybrid
1449,mercedes-benz,tiguan,2017,111194,LKLF0SV61P6FJR61K,6-Cylinder,Manual,Diesel
1450,gmc,xtra cab,2017,42405,TWKNAT7H2NB8X6LUD,5-Cylinder,CVT,Electric
1451,land rover,dakota crew cab,1993,23276,CTTJSXPE76JUC2NEW,6-Cylinder,CVT,Gasoline
1452,mazda,integra,2003,15337,8YBJW60C7NGLNAUA9,10-Cylinder+,CVT,Hybrid
1453,toyota,sierra 3500 hd extended cab,1999,155316,0AJAKM8J27KL80GTL,3-Cylinder,Manual,Diesel
1454,plymouth,titan crew cab,1999,132465,Y4F1MYHL778MFD52J,10-Cylinder+,Automatic,Hybrid
1455,ford,ranger super cab,2012,92147,27SL5VAN1XGM3VFJF,8-Cylinder,Manual,Electric
1456,scion,express 1500 cargo,2019,111153,HC8HH1B041D4F9K9G,6-Cylinder,CVT,Electric
1457,kia,mdx,2003,110659,188KPN155GYXAV3PV,3-Cylinder,Manual,Hybrid
1458,nissan,santa fe,2015,97871,HY770CWC2041HN52W,5-Cylinder,Manual,Hybrid
1459,subaru,sierra 2500 regular cab,1993,73965,HVK8XJMK7B22UV23A,5-Cylinder,CVT,Electric
1460,chevrolet,dbs,2017,98742,9USTY05K29JL3HDHW,3-Cylinder,Manual,Hybrid
1461,acura,corolla,2012,12753,KSRU9ZUX971RN2RV6,6-Cylinder,Automatic,Diesel
1462,volvo,jetta,2018,27193,DJFUT9RE8Y364PAW8,8-Cylinder,CVT,Gasoline
1463,toyota,f150 regular cab,2004,40062,JHFMPR5S0JSS331R0,3-Cylinder,CVT,Hybrid
1464,volvo,jetta (new),1999,108854,8FP4S2MJ3HXGHP3J6,3-Cylinder,CVT,Diesel
1465,buick,dakota quad cab,2008,84476,SGXKMSZG53F8F2KFK,5-Cylinder,Automatic,Hybrid
1466,jeep,expedition el,2000,177633,KC8G9H0R2MVKJ2G0H,10-Cylinder+,Automatic,Diesel
1467,toyota,rx,2015,107276,3KXPCC9U50SR7VEES,2-Cylinder,Automatic,Diesel
1468,geo,endeavor,2006,31965,8VA76A3Y4UFTLUCU1,8-Cylinder,CVT,Electric
1469,lincoln,regal,2005,85319,FP0Z4MU239RSYXNNK,3-Cylinder,Manual,Gasoline
1470,subaru,express 3500 passenger,2008,95116,2WUMR7XK6S3EASW95,8-Cylinder,Manual,Hybrid
1471,freightliner,a5,2000,166638,9HEZ9BP35UG0V0US6,3-Cylinder,Manual,Gasoline
1472,audi,x6 m,2019,119265,WENNNRT29WXNRB3A7,3-Cylinder,CVT,Diesel
1473,ford,golf sportwagen,2010,19934,JUXS59H06HJJNYL39,3-Cylinder,CVT,Hybrid
1474,toyota,xc70,2012,93346,CYRWESFM0EZWR0Z1W,4-Cylinder,CVT,Diesel
1475,jeep,range rover velar,2007,182135,S5A6MGPZ1G2VHYEX7,6-Cylinder,Automatic,Electric
1476,ford,gle,2005,161812,8L8GM31V8NM9WTA52,4-Cylinder,Automatic,Diesel
1477,mitsubishi,ranger super cab,2013,107670,8GFEU3MZ3XK9PCTCX,8-Cylinder,CVT,Hybrid
1478,hyundai,sequoia,1994,181710,1JPGWRR70S780REXK,6-Cylinder,Manual,Hybrid
1479,chevrolet,cavalier,1998,140705,J5TMEYJV7DE7H97M6,6-Cylinder,Manual,Electric
1480,toyota,xc40,2004,6074,J8K5T8KY1WJFP6N7X,10-Cylinder+,Manual,Electric
1481,mclaren,montero sport,1997,185428,9NEBSD0675BN1ZY83,10-Cylinder+,Automatic,Gasoline
1482,jeep,4runner,1995,15279,M59ETR1208YANA8R9,5-Cylinder,CVT,Gasoline
1483,lincoln,rsx,2016,107420,A2A0DH0G4P088VKEG,5-Cylinder,Automatic,Electric
1484,gmc,1500 club coupe,1992,148688,X285WUX82DMWYY08A,8-Cylinder,Automatic,Gasoline
1485,gmc,viper,2003,1464,81NK96CL9K88MUHW8,10-Cylinder+,Automatic,Diesel
1486,toyota,slc,1992,56893,E3GRFDXS4ZUCX9N2F,4-Cylinder,Automatic,Hybrid
1487,bmw,mazda3,1999,46723,3T5VBD2C7XAEXGDP9,6-Cylinder,Manual,Electric
1488,volvo,grand caravan passenger,2020,132466,M0YJE4N90KS90E1MU,4-Cylinder,Manual,Hybrid
1489,chevrolet,savana 2500 cargo,1998,127066,WPD31PJM0E6NM5K0U,5-Cylinder,Automatic,Electric
1490,gmc,fortwo,1999,88608,AWTUMX12X97KT1YZS,8-Cylinder,Manual,Diesel
1491,mazda,spark ev,2013,150838,8EZT7TH07SNWZS8BA,4-Cylinder,Manual,Gasoline
1492,audi,b-series regular cab,1997,125743,LGUZ75K7X0P63LDME,3-Cylinder,Automatic,Electric
1493,saturn,explorer sport trac,2011,12239,222RTCRTX486UNWLB,4-Cylinder,CVT,Diesel
1494,mercedes-benz,x-type,2003,127377,1TGDVRWE4FXSGDMRK,10-Cylinder+,Automatic,Diesel
1495,ford,clarity electric,1994,164512,90NH07ZY6D9N0ZNZH,8-Cylinder,CVT,Diesel
1496,mercedes-benz,4runner,2006,50932,7ED3U29844H7HETM7,6-Cylinder,Automatic,Diesel
1497,mazda,vantage,1995,140794,7NF0FE391J9PT636K,4-Cylinder,CVT,Hybrid
1498,rolls-royce,silverado 1500 extended cab,2016,183648,82BNZZP10CCDRK0XU,3-Cylinder,Automatic,Diesel
1499,ford,intrepid,2011,16467,EUGA7HAH25RN8TJKF,6-Cylinder,CVT,Diesel
1500,hyundai,sequoia,2014,177229,B12H7EFK7EHDBPYRE,10-Cylinder+,CVT,Diesel
1501,mercedes-benz,eldorado,1997,27376,3KVZPRCU9LELW97E6,3-Cylinder,CVT,Hybrid
1502,mercedes-benz,ram wagon 2500,2005,96221,6PKFJX0750466JHU4,2-Cylinder,Automatic,Diesel
1503,buick,l-series,2002,176050,6JBG22K102MB29M0D,2-Cylinder,Automatic,Hybrid
1504,jeep,range rover sport,2011,119952,TRUMB5140EWXWAU37,6-Cylinder,CVT,Hybrid
1505,gmc,canyon crew cab,2017,83031,W6HWK50K0MHJS40Y0,4-Cylinder,Manual,Diesel
1506,toyota,forenza,2001,53316,P258NB16XPUY0KUGJ,10-Cylinder+,Automatic,Diesel
1507,gmc,routan,2001,83423,49LEDPL86N8WMZKR9,8-Cylinder,CVT,Diesel
1508,toyota,ct6,2012,166467,FWMNGYAS8EFELSZL6,3-Cylinder,Automatic,Hybrid
1509,chevrolet,transit 350 hd van,2011,79109,0BJT6L33X046N2XN1,6-Cylinder,Automatic,Diesel
1510,mini,jetta,2014,61714,BZAHUV4J629LNRXW9,8-Cylinder,Manual,Gasoline
1511,gmc,nsx,2006,76832,MYYY6GFR7BRU7NU28,6-Cylinder,CVT,Electric
1512,mercedes-benz,range rover sport,1995,129528,MFWX73U86SDZU929X,10-Cylinder+,Automatic,Hybrid
1513,kia,optima hybrid,1998,168080,GSV1MJMY03848ULYY,10-Cylinder+,Manual,Electric
1514,aston martin,accord hybrid,2007,116203,2SURY1RS7FY7HYAM2,4-Cylinder,Manual,Gasoline
1515,rolls-royce,optima,1996,142386,XFN2YWYU1FDEEWJC7,10-Cylinder+,Manual,Gasoline
1516,toyota,express 3500 cargo,2007,35617,3EGAMKXU7A4JV93SG,10-Cylinder+,Manual,Hybrid
1517,toyota,savana 1500 passenger,2002,185651,R4WPLBY53MNS2D7TR,3-Cylinder,Manual,Diesel
1518,bmw,gx,2000,126301,L6UN9YG468Y2M9JXT,4-Cylinder,CVT,Hybrid
1519,toyota,mazda3,1999,54868,SYP8CE9R5RSZG325S,6-Cylinder,Manual,Hybrid
1520,mercedes-benz,s10 crew cab,2000,128586,P9D2X1NZ4EFKDZ9C8,10-Cylinder+,Manual,Electric
1521,rolls-royce,ram 1500 regular cab,1997,89910,X5AJGKWB4UM5MK9GY,2-Cylinder,Automatic,Diesel
1522,genesis,e350 super duty cargo,1997,95653,ZALXWJSSXA3ALHE4Y,5-Cylinder,CVT,Diesel
1523,chevrolet,rs 3,2016,196199,MYSRRE9NX54CZFV48,2-Cylinder,Automatic,Gasoline
1524,audi,g,2007,163477,6SXPK5RG9DXCCJS45,4-Cylinder,Automatic,Diesel
1525,chevrolet,express 3500 passenger,1999,29230,RGBXDUWM2U389Y0L4,6-Cylinder,CVT,Electric
1526,gmc,navigator,2002,143234,8H3TG49F1A70C0PJW,10-Cylinder+,CVT,Hybrid
1527,nissan,s8,1994,92122,YRFFGH054BZK016E6,10-Cylinder+,CVT,Hybrid
1528,kia,montana sv6,2019,155157,DCEPPN7B6C1GGB5HH,2-Cylinder,CVT,Hybrid
1529,audi,3500 crew cab,2001,57789,8TH48WDP0XJ6RELKK,5-Cylinder,Manual,Electric
1530,mini,sierra 3500 hd regular cab,1996,140622,RYKSYGBMXSYT7CJCM,6-Cylinder,CVT,Diesel
1531,honda,intrepid,2011,179601,0MW58GDA6B7K6M3E8,2-Cylinder,CVT,Hybrid
1532,subaru,avenger,2002,30931,1URDLRRH256X2AG5K,2-Cylinder,CVT,Gasoline
1533,subaru,compass,2009,83554,8L7P90TD0EPS6KL71,3-Cylinder,Automatic,Hybrid
1534,buick,pilot,2000,179685,X5B5EB9D0P5UZ099J,4-Cylinder,CVT,Diesel
1535,ford,f150 regular cab,2019,156708,XF0J4N3H6B6X098BC,4-Cylinder,Automatic,Electric
1536,infiniti,a6,1998,71403,RJYAMGRL2NK3WM9ZA,4-Cylinder,Automatic,Electric
1537,suzuki,maxima,2008,42505,X4P1ESFC0EYXSCYLK,5-Cylinder,Manual,Gasoline
1538,toyota,leaf,1997,193826,MR5FFKV19FSLCNN7P,10-Cylinder+,Manual,Gasoline
1539,mazda,cl-class,2009,90568,U0DFUBE37ST9UNGPD,10-Cylinder+,Manual,Diesel
1540,bmw,d250 club cab,2006,39074,CLK2T1PJ7Z24HXCBH,5-Cylinder,Manual,Gasoline
1542,audi,mulsanne,2003,42790,9N5XX7UU0KYAFSP0M,6-Cylinder,Manual,Hybrid
1543,acura,f250 super duty regular cab,2017,194993,6LB4Y8MN2PUY66BS9,6-Cylinder,Automatic,Gasoline
1544,bmw,optima,2011,7611,EX89H8UC76DVB3YF3,2-Cylinder,Manual,Electric
1545,lincoln,sonata,2017,118009,HRUJYXDZ1KDPN3MP4,8-Cylinder,Manual,Hybrid
1546,suzuki,maxima,1997,98760,8Y5PP8G111HYSJH29,5-Cylinder,Manual,Diesel
1547,chevrolet,altima,1993,97420,AX1H3K5M7WN9TYCLR,8-Cylinder,CVT,Electric
1548,plymouth,cx-3,2006,102952,03LFFR948CCCZWS4L,4-Cylinder,CVT,Electric
1549,honda,4c,1994,38170,DF13X43L27KRRR59H,3-Cylinder,CVT,Electric
1550,ford,e250 super duty cargo,1995,91862,S1LVWLM07LMBT2D38,6-Cylinder,CVT,Gasoline
1551,pontiac,xtra cab,2014,178683,WGBD3AUP3LUUTF4WM,5-Cylinder,Automatic,Diesel
1552,nissan,sprinter worker cargo,2014,24505,L1JNU61B0J4HRPM9H,6-Cylinder,Manual,Diesel
1553,ford,sonic,2011,171652,L624NVH21L8YGK9LC,5-Cylinder,CVT,Diesel
1554,dodge,passat,2003,146571,AZJ5AWGD9XAJVLYCM,2-Cylinder,Automatic,Hybrid
1555,jaguar,cherokee,1996,185150,CDTZ41PJ4F2PDGR48,5-Cylinder,Manual,Hybrid
1556,acura,kona,2012,142355,33W3SMS42J084YWBA,5-Cylinder,CVT,Gasoline
1557,mazda,escape,2002,174358,J9X0D86J8H282RBDM,6-Cylinder,Automatic,Hybrid
1558,gmc,corsica,1993,63982,U6LBMWNY6BU2PLYCG,2-Cylinder,Automatic,Diesel
1559,hyundai,forte,2006,108802,4AUGP9682JW9ZKX7D,5-Cylinder,Automatic,Diesel
1560,toyota,qx,2011,129322,0EARAW745R69NT0TK,6-Cylinder,CVT,Diesel
1561,gmc,acadia,1992,153869,P8P77RX3XFK6YY1ZU,2-Cylinder,CVT,Diesel
1562,mazda,s10 extended cab,1994,122931,AMKLJMDC0ABJ3G253,8-Cylinder,Automatic,Gasoline
1563,dodge,express 3500 passenger,2020,89270,CG1K4DMN5L294CWRM,6-Cylinder,Manual,Gasoline
1564,gmc,expedition,2014,139516,FAVJLZP83R4L4CV2E,8-Cylinder,CVT,Diesel
1565,chevrolet,sonata hybrid,2018,118395,4BCRKFRV9KGLLNHW7,5-Cylinder,Manual,Electric
1566,nissan,prelude,2007,166908,DL7RF0PM73Z7H8E34,2-Cylinder,CVT,Gasoline
1567,gmc,ridgeline,2014,155315,EXSF9RUS1GREM6YE7,4-Cylinder,Automatic,Diesel
1568,chevrolet,sc,1997,179861,WMDKYVP00AS9SEEU1,10-Cylinder+,Automatic,Electric
1569,toyota,taurus,2019,31727,ZCP7V0LC3LCP0S2AU,10-Cylinder+,CVT,Hybrid
1570,volkswagen,sl-class,2006,112077,XTZNSG098FM6FL4J4,8-Cylinder,Manual,Diesel
1571,jeep,tundra regular cab,2016,107743,ALTJ5V063T2406XL2,3-Cylinder,CVT,Hybrid
1572,buick,range rover,1996,23359,9CWHJK0S8UYMZW8XC,6-Cylinder,CVT,Diesel
1573,dodge,4runner,2007,7937,LCK9YA2U9K1ZNRL6M,6-Cylinder,CVT,Gasoline
1574,chevrolet,talon,1998,31057,6CNDE5106H4B2JY4W,4-Cylinder,Manual,Hybrid
1575,lincoln,uplander passenger,2016,160907,YX27SPFX5Y9XVP74D,8-Cylinder,Automatic,Diesel
1576,jeep,continental,2013,81428,X7X0Z1A413SPA0719,4-Cylinder,Manual,Electric
1577,ram,terraza,1998,58731,4LJJCENS9GXVDH9AY,8-Cylinder,Automatic,Gasoline
1578,acura,touareg,1994,3557,HNAJMUY84TNUV7FMG,3-Cylinder,CVT,Electric
1579,mercedes-benz,z4,1992,117006,EY5B93XS7BY8BTYP7,8-Cylinder,CVT,Diesel
1580,suzuki,dakota regular cab,2001,148382,VMKB9SKD6XU09586A,3-Cylinder,CVT,Electric
1581,gmc,tl,2001,112354,244CH6ND0HZ2JDPZZ,10-Cylinder+,CVT,Hybrid
1582,isuzu,tahoe,2014,125886,JWKYVWYD6BH44VBTU,3-Cylinder,Automatic,Hybrid
1583,hyundai,f150 regular cab,2018,129880,AACDNELZ6YMDWUYG5,6-Cylinder,Automatic,Diesel
1584,gmc,panamera,2016,42836,B0V7JRUC0SCYS8ZEF,4-Cylinder,Automatic,Diesel
1585,chevrolet,599 gto,2016,179957,7MMMTXLJ0DEDX7PZ8,6-Cylinder,CVT,Hybrid
1586,chevrolet,spectra,2012,138501,8NYV7KSE8GB6S7PW9,6-Cylinder,Manual,Hybrid
1587,ford,viper,2004,42094,0MN77E9X1P68RW31T,6-Cylinder,CVT,Electric
1588,audi,concorde,2006,134556,0AZUX8N58UF3ZSRPZ,5-Cylinder,Manual,Hybrid
1589,suzuki,durango,2018,29156,V9ZRK8JB22HJT1LGU,3-Cylinder,CVT,Hybrid
1590,mercedes-benz,mazda2,1995,27592,2RVNFKUL8P7FMBHN2,4-Cylinder,Manual,Hybrid
1591,gmc,600 sec,2017,162201,KKMZY0XH0DVTV1FHJ,10-Cylinder+,CVT,Hybrid
1592,infiniti,nv1500 cargo,2013,66696,KJU7KFVZ3AWKPWYD2,2-Cylinder,CVT,Electric
1593,dodge,king cab,1995,38316,E2HTCR4R4PMEUT2CS,4-Cylinder,CVT,Hybrid
1594,mazda,tl,1992,147998,XGVARW970CAYZ9JZP,8-Cylinder,Automatic,Diesel
1596,maserati,sportage,2013,86332,973155N74P0WD72ZU,10-Cylinder+,Manual,Gasoline
1597,mercedes-benz,element,2015,195294,HJWCEPX556FTPK4MS,2-Cylinder,Manual,Diesel
1598,nissan,ram van 1500,2003,15847,69HGFSL361JSW4WNY,10-Cylinder+,Automatic,Electric
1599,scion,spark,2008,25795,CGVB08S41XXW8J6SH,3-Cylinder,Manual,Gasoline
1600,ford,rx,2019,39234,WTZ6UCTL46D2Y7FGA,5-Cylinder,Manual,Diesel
1601,chevrolet,tiburon,2017,174506,2A5RXEAH5ZNTBDV9F,5-Cylinder,Manual,Electric
1602,gmc,tahoe,1992,117943,BCXK56BJ2CVG1NP73,8-Cylinder,Manual,Gasoline
1603,audi,concorde,1998,54272,1528A74X1VS9PS45X,8-Cylinder,Automatic,Diesel
1604,cadillac,focus,2005,128888,R3U1N0L11VNUXJ0JV,6-Cylinder,Automatic,Hybrid
1605,hyundai,mountaineer,2019,172355,S9AP1H647XE5AB7B2,3-Cylinder,Automatic,Electric
1606,mini,fr-s,1998,115256,RAFBHF591FFJ470WJ,3-Cylinder,CVT,Diesel
1607,infiniti,sl-class,1996,1959,9R6YNZA15TLX6XSM3,3-Cylinder,Manual,Gasoline
1608,cadillac,equator extended cab,2018,59868,4UCZE45H5JPNE0ZY5,5-Cylinder,Automatic,Electric
